track_id,name,artistName,release_date,popularity,duration_ms,isrc
3w2e3FeKCg5sujB2RCVyf5,The Way Back,WYS,2021-08-24,0,163865,GBKQU2188276
58XtAA3xHRlo05Fe4EhHcN,Wondering,Nadav Cohen,2022-01-27,0,142000,GBKQU2205706
57FxY9hx6MdYNY0ZlQGC39,Cozy,Bcalm,2022-01-23,0,141176,GBKQU2204512
4iJPul4bNUOTjkCFbAI58t,Puffy Tail,HM Surf,2022-01-07,0,106137,GBLV62137822
4uac9cFIcy8ZnmZtdGCCZ3,Tender,Lawrence Walther,2022-01-23,0,128571,GBKQU2204498
696plHV2s0OtjeA1q05fZz,Rip Kompen,HM Surf,2022-01-07,0,123290,GBLV62137834
2lAHEbHnXwGPzaGCiiDjjJ,Lux,Sleepermane,2022-02-18,0,117576,GBKQU2213947
1SRkVHCZcO6lCYsOu9Sczw,Never be prey to the winds,eugenio izzi,2022-02-02,0,158630,GBKQU2208637
4E555eDHKkfD2LT0mjaZMG,Keep in touch,eugenio izzi,2022-02-02,0,153913,GBKQU2208642
3ZW03koYi38s7MLYQyeSdz,Lunar Tears,Osaki,2022-01-11,0,123985,GBLV62130824
1CrMXIlcytIrSiK4dUEaJB,Winds of Change,Nogymx,2022-02-08,0,160500,GBKQU2210850
60JBFAlvNd7ZrhmEWzRjdE,Voyage,Sleepermane,2022-02-18,0,110396,GBKQU2213944
6eoSl3jbzRxzKaccJvO10c,Quiescence,Nogymx,2022-02-08,0,155500,GBKQU2210851
5mo1SoTJk7SHyKv4T7fJuS,Backyard Shower,Leavv,2021-08-28,0,156144,GBKQU2190491
0GndrRspootOgtpvqcZDpp,lemonade,Chilli Beans.,2021-08-25,31,186620,JPB602102683
4KUmXlfk82j9eaPQddiomr,See C Love,Chilli Beans.,2021-08-25,38,191544,JPB602102684
5nAGJTBYlQkk8WPqnFaslF,アンドロン,Chilli Beans.,2021-11-24,24,194425,JPB602103820
7dqHjkxo6Y3K0BCeJjcFyt,シェキララ,Chilli Beans.,2021-08-25,24,189394,JPB602102685
23O1hrpAhAvw8zCmO6izy9,Digital Persona,Chilli Beans.,2021-08-25,29,201875,JPB602102686
3hJKKLO2MM0NIZ1E9TAPj9,Close By,ticofaces,2021-11-20,0,110000,GBLV62120459
17MWXYNejxl1sHJ93tAhTL,Time Alone,softy,2021-10-13,0,167516,GBLV62107594
5Mg3t5X4bYQnAreDd6vTon,City On A Hill,l'Outlander,2021-09-03,0,164312,GBKQU2192481
3kIFJsq83ecH3ingfUXVMZ,Tremolo,Chilli Beans.,2022-03-02,26,191637,JPB602201149
3BbP5ms25VMtHnJNZvTs2Y,アンドロン,Chilli Beans.,2022-03-02,10,194448,JPB602103820
7iJ6uMFRbY5kVssECwQ5Vo,シェキララ - Acoustic version,Chilli Beans.,2022-03-02,17,226286,JPB602201151
1vIL039rmvs4SqKsXNySxu,Vacance,Chilli Beans.,2022-03-02,18,199621,JPB602201150
0ZrHaA9ei55Km65yBodElf,High Water,Bishop Briggs,2022-04-08,36,189267,USAR12200152
7iKZd4d4JEPfAYdIKtRLYH,Art of Survival,Bishop Briggs,2022-04-08,32,181686,USAR12200153
3u5oNyjZGEP5Ntj0b29M8V,マイボーイ,Chilli Beans.,2022-04-13,21,247488,JPB602201970
4BOJlNZx6OFQhFEamL9XUN,Voices of the Ancestors,DaniSogen,2022-02-24,0,140000,GBKQU2218080
5IWOWy8xsq1VOKonFqwI1L,Canvas,cxlt.,2021-05-10,0,135483,GBKQU2150901
6bUPGoHDqWfVDIwBkAWU0u,Orchid,Lilac,2020-08-04,0,121995,TCAFA2032467
5WIZ5DxN2k3TWcQ2ffJXrd,Panacea,Mujo,2021-08-30,0,129034,GBKQU2191180
1tHcpOPvHGoPnm1HixFZnw,New Tradition,SAYSH,2020-01-26,36,157666,QZFYW2085003
2XVBMKnMHVo4nZPdFIU5bp,Dirty Mind,Boy Epic,2016-09-30,49,208661,USHR11637560
2zjMc0RhJKUh8aVVLL6p4u,Wildfire,Rayelle,2018-05-18,28,210537,TCADP1896654
4xDdlNoP0G21uhX7ANSx0y,Animal,AG,2020-12-26,34,157858,QM24S2011901
3QJ3gts5Qrh0TzoSoKd69G,Big Bad Wolf,Roses & Revolutions,2018-08-03,48,200268,CAN111800164
0Rm93LBjlkaGaeiVNxUOpk,Alpha,Little Destroyer,2019-09-13,37,163701,TCAEK1910487
2Wk8SmCTXjxnFMFz2LSOKa,Boss Lady,Wendy Child,2017-09-29,29,194855,ushm81778669
1IBjfOO56IST9SqCdZVVLE,Where We Come Alive,Ruelle,2018-12-14,47,212957,QZF921800013
4DssSHJbK82wlTwvKJLKvn,Thrills,Donna Missal,2018-09-07,22,199311,USUM71804346
135EP4qT9Eo0Uu0fMIln2c,Love On The Brain - Los Feliz Blvd,Cold War Kids,2017-04-21,37,266852,USUG11700598
06hpxKggHmCHMKbe2K4bKI,Hold On,Bishop Briggs,2018-04-20,39,168346,QMEU31717075
4DambPeZPE1blOKXUgAPkc,Lovesick,Peace,2013-07-05,42,133266,GBARL1300129
5DIGt883aHs3KqWSziy4gR,Sappho,Frankie Cosmos,2016-04-01,54,112879,QM6YT1601013
3adNtom9Dn2NXmgHf0OwZR,Knock Me Off My Feet,SOAK,2019-04-26,44,187185,GBCVZ1800111
5BCYtpbTyUQSMRwDVPb5wk,Dover Beach,Baby Queen,2021-09-03,53,218053,GBUM72101949
1l1o761oy3oZiwzU75QI5S,Angel,Lava La Rue,2020-11-11,0,236486,GBX722000473
2kDTgtrBqoEWNrdYte9hSo,Flirting with Her,Sir Babygirl,2019-02-15,39,230160,QMFD41800022
7I1kle4TNmkfednJDKo8GR,If You Want To,beabadoobee,2018-12-07,61,223638,GBK3W1800913
0aqRkWPAL9BGCvvdSiXaE9,I Belong in Your Arms,Chairlift,2012-01-24,3,207306,USSM11104429
7BoVAJ0HuKcBBRmUGlzX6o,LUCID,Rina Sawayama,2020-12-04,2,218706,GBK3W2001612
1RLCci3EUAH9t1spVptRWQ,Because I Love You,Montaigne,2016-08-05,42,217618,AUBM01600118
5WHgAhE3VlGpBiNKUWEyDY,fever dream,mxmtoon,2020-04-22,0,196480,GBKPL2082105
0brBOx8ejPXvBYnQkWquYK,Close To You,Dayglow,2021-05-21,0,194693,GBKPL2035998
3srgB1L9XfePDOIY4DrN2K,Moment In The Sun - Bonus Track,Sunflower Bean,2020-09-17,3,189634,USQE92000111
0ptjIq1XKNYBtfjzXQ3dXE,Clearest Blue,CHVRCHES,2015-09-25,44,233769,GBZN81500005
0o0BtyLhvu05czmflES2tH,My Own Person,Ezra Williams,2020-11-19,0,264873,GBKPL2029645
7hjPM7rlZo3netjXWOZqcT,Colours Of You,Baby Queen,2022-04-22,47,255346,GBUM72202301
6l9AVZVrvHw5u4nL3HL9N0,heart,flor,2018-02-02,45,222825,USAT21705460
6F5mZpEEjhsAW8UEqbIpz1,Tired,beabadoobee,2018-12-07,70,199514,GBK3W1800910
2O2A2kGaLJ3u2GQ4Gn4Lu3,Any Other Way,Tomberlin,2018-08-10,41,202616,US2U61827601
3gZyxP7keADPPc8lEJWehW,Want Me,Baby Queen,2020-11-05,48,258319,GBUM72003860
05rA1xpVFmKf8Tn6gKwn9e,Buzzkill,Baby Queen,2020-11-11,37,204256,GBUM72003199
0z29wv0x2IXrpWxNgICET7,Why Am I Like This?,Orla Gartland,2019-02-08,55,212713,QM4TW1923052
4VgdhAy0DBSF5hbbKzTEdS,Telephone,Waterparks,2019-10-11,52,153994,USHR21912808
4LK36kV9w3KBD2GYL26ZBq,I Want To Be With You,chloe moriondo,2021-05-07,56,179573,USAT22004111
0sDsJ3HMMzrelKD11WARqc,UrbanAngel1999,Thomas Headon,2020-09-04,0,190357,US23A1512186
6nStFBb5DgiShZMXdyxgeo,Smokey Eyes,Lincoln,2017-01-27,0,195060,USBAL1600002
62Tbkc4dhrraGN9tWrlssr,Bang Bang Bang,Lauran Hibberd,2020-01-17,36,142490,QMFME1988680
3Maqlu2aPlU8NluW19O8JD,Paper Mache World,Matilda Mann,2020-11-20,46,179083,QMFME2000719
08ZFO4ONTelCXs1Q5YRMcW,nothing else i could do,ella jane,2020-07-16,43,170000,QZ93L2033810
1kqc6U8hVYZhY0gFGQclCz,girls,girl in red,2018-06-08,0,198400,GBLFP1858237
1S4z3fHfqPuIlWbx3fJAlp,Alaska - Toby Green Remix,Maggie Rogers,2017-06-30,42,185613,USUG11700805
1VnBY1LP4TbIj3nMNwh3S6,Don’t Leave Me (Chapter 1: Despair),HMLTD,2021-04-28,0,212866,GBJET2100002
2sBKLT7bFa38yVAYxYltUX,Dance with Me,beabadoobee,2018-12-07,59,234282,GBK3W1800911
1LomCMl5wD3MPVlC6smUHe,Don’t Delete The Kisses,Wolf Alice,2017-09-29,62,275226,GBK3W1700561
47Bg6IrMed1GPbxRgwH2aC,Best Friend,Rex Orange County,2017-01-25,2,262231,US23A1500387
6bO7GeKYXEvOEDi9O3zMOC,Paramaniac,Abby Roberts,2022-01-13,24,180302,USA2P2161530
6vFsBXYczYsP0H3lgunZOm,Cloud 9,Beach Bunny,2020-02-14,54,147350,USQE91600054
5B6Kjha6RRIMWGN7zGsAaT,So Hot You're Hurting My Feelings,Caroline Polachek,2019-10-18,64,183861,USSM11902945
5TIyFlLF0EfYOUZH1TYxBq,More Than a Friend,girli,2021-05-28,60,175693,GB45A2002356
2mchaeoq35BUYXiOFLWD7i,Head In The Clouds,Adiescar Chase,2022-04-22,0,60293,QZ8BZ2200669
0MIiqne6YsbsDz4z9MGA2K,ur so pretty,Wasia Project,2022-05-10,0,132000,QZHN92213120
3BrWLBC4WYx393yRUOlTih,Meet Me At Our Spot - Live,THE ANXIETY,2021-10-22,58,147828,QMJMT2103947
2PIcAQiSOayFwJrfWc72Qc,Bros,Wolf Alice,2015-06-22,55,224720,GBK3W1000336
3pyyGVqWvRMq43qtJBzxe0,Kids,Current Joys,2015-03-08,74,269142,TCACS1677524
0rH1Y0mcALJgAq8EKF2Zwt,fall in love with a girl (feat. Beabadoobee),Cavetown,2022-02-25,51,190853,USWB12200067
45ROR8UMn60YEVQnDy0uVF,Juliet,Cavetown,2019-04-12,71,278991,USHM91882113
45S5WTQEGOB1VHr1Q4FuPl,Golden,Harry Styles,2019-12-13,73,208906,USSM11912586
0Hz2naBG1RX3ihb69nQFwX,She Likes Me,Will Joseph Cook,2020-10-29,0,158909,UKY6X2000004
0DRvClQbN9znQ295sx76VC,Dreams Tonite,Alvvays,2017-09-08,0,196026,US3R41733402
5QJuMhGWTUB4t9BqR7ndL3,Make Me Your Queen,Declan McKenna,2017-04-13,53,221360,GBARL1601811
29ptwsAFxPgzqMqyAu1OuK,paranoia party,Frances Forever,2021-06-02,34,185626,USQE92100063
5xA5MggKc3aQxuOzNzPUWB,Apple Cider,beabadoobee,2019-04-26,70,178918,GBK3W1901010
6PyZGb1rB7oLKCICWTmGYa,Say It,Maggie Rogers,2019-01-18,55,220960,USUG11801658
18UsAG7SfOQ5sxJEdjAMH0,Be My Mistake,The 1975,2018-11-30,65,256687,GBK3W1800833
2sHwSBNDZN2yjCtgwStYt1,Crush Culture,Conan Gray,2018-11-16,62,204120,USUM71816673
0NuWgxEp51CutD2pJoF4OM,blind,ROLE MODEL,2020-10-21,62,153293,USUM72010617
2N4I8oPqSNA5MgGrLIyU5A,Déjà Vu,Adiescar Chase,2022-04-22,0,57120,QZ8BZ2200667
64lsIF5pw0sJY0gV5kz0RN,Can I Call You Tonight?,Dayglow,2019-11-14,17,278769,TCADL1825079
4S6PolgPZ5OLph314ww8Fg,Eugene,Arlo Parks,2020-02-11,50,221804,GBKZV1900097
5FYDm4Ty6x0Ep2ttByYm6r,My Best Friend,Alfie Templeman,2020-07-17,0,157373,GBKPL2095611
5wv2XK6ms7KBBVDD1cOwlx,Cool with You,Her's,2017-05-12,57,375656,GBYEJ1100273
1zJjw0R6QzlhtqMNqhvObN,Kiss,Adiescar Chase,2022-04-22,0,125080,QZ8BZ2200679
3JNGCKfzmWvIeNiu8wfOOR,honey let's just drive,Philip Brooks,2018-05-11,30,211285,QZ22B1933124
3h3pOvw6hjOvZxRUseB7h9,i wanna be your girlfriend,girl in red,2018-03-02,1,204990,GBLFP1815318
0BnepvoveEw7fJIpuwdLT4,Happy New Year,Let's Eat Grandma,2022-04-29,38,279240,GBKZV2100100
1uL7ztGHir7vgUgjydISln,welcome to the sidelines,amy michelle,2022-03-25,38,177814,GBAKX2200017
2xCGBWfzTe8l2kvHpgvB6M,prom dress,mxmtoon,2019-09-17,2,197933,QM6MZ1961770
7B3z0ySL9Rr0XvZEAjWZzM,Sofia,Clairo,2019-08-02,78,188386,US4HB1900086
2tcnmgYdXZoTpCJGhWFTwf,Encore,Adiescar Chase,2022-04-22,0,57360,QZ8BZ2200690
45h4w81P5iJJTSeR0jJUQ8,She,dodie,2019-01-18,58,213611,QM6N21808971
6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,Ritt Momney,2020-04-24,68,210463,USQX92004148
4KoYtFtG2itQDGBDWLkygK,What People Do,Liz Lawrence,2019-10-25,25,174802,GBGLW1900179
74KsTGXDYNCLXyIH6z3KBV,Girls Like Sex,L Devine,2021-05-26,35,165015,GBAHT2000423
5usQET86kxSpLdk7iCP1pw,A Loving Feeling,Mitski,2016-06-17,58,92089,USJ5G1612309
3KRdLDjxlAY7ku93tOG0b1,Kissing Lessons,Lucy Dacus,2022-02-02,47,114653,USMTD2100850
0LwJllN73QYBHEBdGUTyEp,She's My Religion,Pale Waves,2021-02-12,45,189586,GBK3W2001565
68OqgWoFxfEUSJshAe56cL,tv kween,Abbie Ozard,2021-02-12,18,219783,GB8MX2000571
1cPNHoDgXMXajqgogNiWxa,Girlfriends,The Academic,2018-01-12,39,211803,USUM71712543
0cH6s5bw1BS4hL06hmUO6F,I'll Call You Mine,girl in red,2021-04-30,0,201945,GBKPL2136772
0BLY78hYpsH9NqP6X0N8CX,Silk Chiffon,MUNA,2021-09-07,1,206586,USJ5G2100501
47u2NzBGiWm2ZgYimGOh2v,Romantic Garbage,Arlo Parks,2019-04-05,19,171384,GBLVL1800076
7FjIYiD53wxlQmzTT6Wdpf,space girl,Frances Forever,2020-03-27,63,231440,QZFZ72019335
3G6hD9B2ZHOsgf4WfNu7X1,Team,Lorde,2013-09-27,75,193058,NZUM71300124
2Om9dYuAMsw8jnCLpwVMhx,Be By Your Side,Pillow Queens,2022-04-01,27,294173,CAUM82100430
0peqlOKIORebTfsvbibblG,Misfit Biscuit,Wasia Project,2020-11-13,0,197484,QZNWS2070402
4X1heoe3QkaLpCCvx7mmmV,how can i pretend? - Demo,Wasia Project,2022-05-10,0,84624,QZHN92213122
0W9XiGVbu8NXSTXhTqVGzG,why dont u love me? - re-recorded,Wasia Project,2022-05-10,0,216612,QZHN92213119
1muiZAUjjzd3KShPWYspQM,U Deserve,Wasia Project,2020-10-04,0,218335,QZMEM2061596
4sympnfIMkBt51KwRYaNSF,impossible,Wasia Project,2022-05-10,0,269500,QZHN92213121
40xywqW4aDWTdh8OIY3ZfT,Burning Eyes R Calling,Wasia Project,2020-04-28,0,313491,QZES62072750
0w03oXakqLwdERsRzpMprA,Why Don't U Love Me,Wasia Project,2019-10-27,0,158962,QZHN91932569
2cKHnVTfjxDaDYnMUyhZwU,More Like You,Orla Gartland,2021-08-20,44,220208,QMFME2094850
3oDm8bWMqVw2Hn4R8nYwyZ,Fall In Love With A Girl (feat. Orla Gartland),Cavetown,2022-06-10,48,168974,USWB12201889
0GaVSVifeBSwnNTNordPGC,"You're Not Special, Babe",Orla Gartland,2021-08-20,39,203263,QM4TW2143727
0o2BJHj9wQTCb5UfY7R7jl,Codependency,Orla Gartland,2021-08-20,37,191881,QM4TW2143743
2Rj9HWaNkUsxdjM2khuqNd,I Go Crazy,Orla Gartland,2018-07-27,39,214574,GBLFP1840625
5VpgaWuqcWho0uJMniRNDs,Heavy,Orla Gartland,2020-01-15,35,244946,QMFME1965378
3GNnTQVqE4zUSECYzHXq0b,Madison,Orla Gartland,2021-08-20,34,224638,QM4TW2143739
6sDeF4lLQHWfGOqBzV3whw,Zombie!,Orla Gartland,2021-08-20,34,177090,QM4TW2143734
0bPB8TqrB1xBYzGEcpC7Q8,Did It To Myself,Orla Gartland,2019-09-06,39,196939,QM7281911122
1sq2qpQkkgM1swCDJwmbGr,Things That I've Learned,Orla Gartland,2021-08-20,27,154047,QM4TW2143726
66UBA2jX94XsiBplFbY97K,Over Your Head,Orla Gartland,2021-08-20,30,192883,QM4TW2143729
1A1W9rKYRbZSgKNAUOBOs0,Do You Mind?,Orla Gartland,2021-08-20,28,217326,QM4TW2143742
1XFxLlYuWdebo6hgczaVDu,Pretending,Orla Gartland,2021-08-20,32,215694,QMBZ92019574
3XwpRfAKRkYGFu5SqvdNK5,Left Behind,Orla Gartland,2021-08-20,26,255321,QM4TW2143745
4cktbXiXOapiLBMprHFErI,Memories,Maroon 5,2021-06-11,82,189486,USUM71913350
1XGmzt0PVuFgQYYnV2It7A,Payphone,Maroon 5,2012-01-01,82,231173,USUM71203347
5zFglKYiknIxks8geR8rcL,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,2021-06-11,75,227395,USUM72103449
7oUHzZKNKUTrlU7DYxhQ7v,Maps,Maroon 5,2015-05-18,72,189960,USUM71407116
5d6Mjuu2uCGRPYpFjGpCX5,Sugar,Maroon 5,2015-05-18,68,235493,USUM71410340
6tHQAadcluhVV4oD2IvHSk,Lost,Maroon 5,2021-06-11,50,172597,USUM72106314
6YgV0EF8xJMZz0Zm6BTaT4,This Love,Maroon 5,2002-06-25,60,206200,USJAY0300080
33Erxwd8RV55M6ZX6KigNt,New Friends,Orla Gartland,2020-02-21,22,179439,QM4TW2019642
4c0WkzJbzDU750TXWarrk1,Why Am I Like This?,Orla Gartland,2019-05-24,22,212713,QM4TW1923052
15yipQ0oYQhrsqiqHLdYT2,Shapeshifting,Great Good Fine Ok,2016-06-20,24,235700,TCACP1626964
6xgTRrS1aeZxnm1bYBarjU,Inevitable,Orla Gartland,2019-05-24,23,211178,QM6MZ1911218
2DU7C5YgXqxDjL4FtCdiMU,In Cold Blood,alt-J,2017-06-02,0,206026,GB5KW1700459
2cAzMVckSsc6vFdyLwaw9S,"We Belong (From the Original Netflix Series ""Trinkets"")",Brianna Hildebrand,2020-08-28,0,224444,QZ8BZ2000434
443V1DhZYet1PH9TjQdzfM,Wicked Ways,Killabyte,2018-02-07,34,254896,GB2LD1800433
6MnWfOgKRkQtY1pRgoTwB1,Reach,S Club,2000-06-12,53,243265,GBCVL9900031
64dZzOERFpgQBIqBkOpvQr,More Like You - Piano Version,Orla Gartland,2021-03-25,17,200224,QM4TX2199867
5yHIxu1hj6rxfH70tE0H48,Figure It Out - Acoustic,Orla Gartland,2020-06-26,15,235275,QM6N22083079
78x4xRisFJS0eniXD3rIhk,oh GOD,Orla Gartland,2020-02-21,31,167939,QM4TW2019641
04ITn1QsfKxIC16eoqMz0B,Figure It Out,Orla Gartland,2019-11-01,24,200803,QMBZ91920056
7zWYskRENVPyJUh8FLzuoT,Flatline,Orla Gartland,2019-04-05,30,201203,QM4TX1954939
7qoFhSKDXCgWeSiwOxOnS6,Between My Teeth,Orla Gartland,2018-11-02,30,196093,QM6N21859423
3pIEqgK9hHXpj35bd9cH2J,Overthinking (Demo),Orla Gartland,2019-05-24,22,201106,QM6MZ1911227
6fmNznIaU7dhIGXVtou157,I Go Crazy - Acoustic,Orla Gartland,2018-07-27,26,203553,QM6MZ1816573
1m3gqvFmyoUAXPuKJxq7IP,Lonely People,Orla Gartland,2015-01-18,0,189500,GBKPL1416559
3iXcCNRr8ubFnd5o0vbT6k,Souvenirs,Orla Gartland,2015-01-18,0,237002,GBKPL1416560
72mikGONO6eZ9zObXP9lI7,Whispers,Orla Gartland,2015-01-18,0,223257,GBKPL1416561
5H4GjjQta6rgKNr2vxRvEl,Bloodline / Difficult Things,Orla Gartland,2021-08-20,29,262344,QM4TW2143746
3tbZqLgKwrXhugXGAfO8uD,Get Back,Orla Gartland,2015-01-18,0,188108,GBKPL1416562
62zWJ7aba8R1ZdjnAj48cv,It’s ME,Chilli Beans.,2022-07-13,35,161742,JPB602202534
0EyViwXzoKDRKUtLczjJwL,lemonade,Chilli Beans.,2022-07-13,45,186861,JPB602102683
6ie2Bw3xLj2JcGowOlcMhb,Green Light,Lorde,2017-06-16,70,234652,NZUM71700063
0C0OKMDnOvUyccUmwZO8AW,Run The Jewels,Run The Jewels,2013-06-26,51,210626,QM8RL1400004
73ldtXyp1E5sHdSlSuV3Pq,Madison (orla & friends version),Orla Gartland,2021-12-01,21,228618,QMDA72141514
3ZiuxcBeRanTjfHzVBuuQe,Would You Be So Kind,dodie,2017-08-11,54,180952,GBLFP1744741
2FhTvTUcbTRIxvNmdpjtbw,Burned Out,dodie,2019-01-18,43,211940,QM6N21808966
4hjbxjZpJ8H6qRCzDOGI0M,Sick of Losing Soulmates,dodie,2016-10-14,48,267377,GBLFP1637782
35NX4IIsuOOm6isMzTdqtQ,I Kissed Someone (It Wasn't You),dodie,2021-05-07,40,150937,QMBZ92061364
2MKIadkPrRqaivpyn6cnI0,Monster,dodie,2019-01-18,50,245847,QM6N21808969
53Mq10qpih00CLPph20MVp,Bloom,Matilda Mann,2021-06-30,40,166053,USQX92101712
1rIgoyxAw5qAKyNd7vERKw,Nobody Really Cares,Baby Queen,2022-07-04,40,174799,GBUM72203809
1V0aBBaYY5oSsatLMtre9y,I'm A Mess,Baby Queen,2021-09-03,21,181933,GBUM72101943
3C1BJMHwYRUBrg78duMaOE,never been in love,Gatlin,2020-08-21,0,186314,TCAET2077392
0rheE0QDxFPMAunStuVkQo,Julia,Hollie Col,2022-04-15,24,186538,AUJPV2100013
4c4jW8pyMAgTvJqxMBxJvL,Unholy,Hollie Col,2019-07-05,28,181081,AUJPV1900007
53jbdPQBaH6WaQvW0zmGBs,Talia,King Princess,2018-04-13,54,207720,USSM11801302
0bPSRn4crnh5f1JhELPlyL,I Know A Place,MUNA,2017-02-03,52,272813,USRC11602620
7CSaSIkS87whTKKuJ5BWIr,Lost in Translation,Daniela Andrade,2019-10-25,25,188000,TCAEL1990709
6BSDpXlm2gtorEzoH4RNHw,Words Ain't Enough,Tessa Violet,2019-10-25,34,124365,USANG1906363
6XYjXBkWMgGOCPbnySA3gs,Ambitions,Erato,2014-06-02,22,192465,SEVJH1402301
7puldW6ecGUcM3Vau6U0SD,Say It Again - Acoustic,Frances,2016-07-15,35,181408,GBUM71603685
3Z1FTfTLaxpRIFkrnYXzUC,Buzzkill,Baby Queen,2020-07-08,33,204256,GBUM72003199
41K8qlXVHE5cDv7eifdk4G,Bad Ideas,Tessa Violet,2019-10-25,45,179173,US3DF1813108
3ZCYlXgi100xmLfpGng9C9,Let It Out,Frances,2017-03-17,29,232133,GBUM71505529
3ZoUHWKD8piei0TAkDEcnU,We Can Never Go Back - Acoustic,Joy Williams,2015-08-28,24,249893,USQX91502192
5jxjLdZXCqZlAOCC1OHOmc,Doomsday,Matilda Mann,2021-04-16,42,189506,USQX92100834
6lZKJkfn0eVCXvbh1jsO8a,Buka Semangat Baru,Marcello Tahitoe,2011-02-21,44,232746,IDAC50900194
2MS6RRdBVpYQtmWaDC8UyR,Fake Believe,Baby Queen,2021-09-03,22,224706,GBUM72101948
4yiGLfzCc2jdByeQ2PIHXA,Gas Gas Gas (Initial D),Tsuko G.,2017-08-26,0,272404,QZ8LD1787980
3O3lPNMM2rCeog7dacQNbT,Deja Vu (Initial D),Tsuko G.,2017-05-20,0,250941,QM2PV1715853
1rWp9c9Po0i4lAfCJYOoBh,夜空,音田 雅則,2022-03-15,50,249317,JPU902200641
5CZ40GBx1sQ9agT82CLQCT,traitor,Olivia Rodrigo,2021-05-21,84,229226,USUG12101243
2tGvwE8GcFKwNdAXMnlbfl,happier,Olivia Rodrigo,2021-05-21,82,175933,USUG12101247
4cOdK2wGLETKBW3PvgPWqT,Never Gonna Give You Up,Rick Astley,1987-11-12,10,213573,GBARL9300135
2sf18cEv463VgqmdjDsFpw,ベテルギウス,Yuuri,2021-11-04,59,230393,JPU902104201
6NvcOlh7gtas2XCW2KACYo,life was a beach,Lena,2019-12-06,48,174221,DEUM71711183
7uwJwSKpmzZH7p7imm4f1P,No Reason,Ryan.B,2018-04-10,65,215497,FR2X41834087
1UZOjK1BwmwWU14Erba9CZ,Malibu,Miley Cyrus,2017-09-29,71,231906,USRC11700814
0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,Evanescence,2003-03-04,83,235893,USWU30200093
30eaJSKH0UiTyH6d9JRHS6,さよならメモリーズ,supercell,2011-03-16,38,368373,JPSR00904165
3VbpuVvobZbMJ86p1w3GKK,うたかた花火,supercell,2010-08-25,45,361506,JPSR01001881
4ZArDD9FZ3I4thJeQkoOPv,The Bravery,supercell,2013-03-06,40,366786,JPSR01204423
7HVqLjzEkCFBLQnOnY3hSu,Kyoran Hey Kids!!,THE ORAL CIGARETTES,2019-08-28,29,251472,JPJ221500801
6bfjEGSR7DyC8MK8cp3ZCp,シュガーソングとビターステップ,UNISON SQUARE GARDEN,2016-07-06,54,253226,JPTF01504201
31RE015TXQz4vTCOcu7t6A,センパイ。,HoneyWorks,2016,25,312746,JPE301600982
5z1KeOpL9n1b3iFAJk91iu,Got Weird,dodie,2022-07-29,42,202435,QM6N22282249
0yqGaBZ0r4av8o40knrpjz,Moment In The Sun - Bonus Track,Sunflower Bean,2022-05-06,48,189634,USQE92000111
4zXuYQNDmw3dlauyc8q3Kd,We'll Never Have Sex,Leith Ross,2022-03-25,63,99620,USUM72203822
4ztHtdy8TQh5J0UmE8igIK,mom i think im gay,Boyish,2020-02-14,0,167926,QZ93L2004127
0FFhu56TWWFPHbZxsuMSh7,あとひとつ,Nicholas Edwards,2018-04-25,26,341720,JPU801800008
13YE1VSvQ4t7wWCPlpK1Uw,ヘビーローテーション,AKB48,2011-06-08,49,283386,JPKI01013809
2JCqnwfnB0040WbmN3VL5z,あとひとつ feat.こぴ,kobasolo,2019-02-20,0,339440,JPVP01900210
45UI1yzA7vjkWHoAUZ8nGp,だってアタシのヒーロー。,LiSA,2017-08-02,54,234093,JPU901701951
0dDMGZ8oN7JTpSZk46ipc5,オトノナルホウヘ→,Goose house,2015-02-25,43,216173,JPSR01301492
2pIUpMhHL6L9Z5lnKxJJr9,Attention,NewJeans,2022-08-01,75,180066,USA2P2230221
0a4MMyCrzT0En247IhqZbD,Hype Boy,NewJeans,2022-08-01,78,179026,USA2P2230222
2DwUdMJ5uxv20EhAildreg,Cookie,NewJeans,2022-08-01,71,235562,USA2P2230223
5expoVGQPvXuwBBFuNGqBd,Hurt,NewJeans,2022-08-01,72,177946,USA2P2230224
0Q5VnK2DYzRyfqQRJuUtvi,LOVE DIVE,IVE,2022-04-05,72,177186,KRA382204375
7n2FZQsaLb7ZRfRPfEeIvr,ELEVEN,IVE,2021-12-01,69,178453,KRA382163861
0xmWQKzc5m9rLv2ucDWxwD,Sign,FLOW,2010-06-16,64,236426,JPKS00902021
7p30D2KjK2XW7YUvI6nH3o,オレンジ,7!!,2011,0,350200,JPU901402557
4A3G4Chh8DTJftwJEf5tOp,Butter-Fly (デジモンアドベンチャー全話OP),Sho Oosawa,2015-05-15,49,257950,JPP751100880
30WNOfFRiqgebO4eRkCii8,GO!!!,FLOW,2004,61,236160,JPKS00400426
0w3rgvi520T6gLn4PQKFrD,"Reflection - From ""Mulan""",LEE SUHYUN,2020-08-31,30,219147,USWD12096208
2V4Fx72svQRxrFvNT1eq5f,THE BADDEST,K/DA,2020-08-27,63,162600,QZH6S1900262
7xm0KJMfeaJQmQdDxAipiY,チキチキバンバン,QUEENDOM,2022-05-20,50,202500,JPB602202365
